id,ordenes,f_primera_compra,f_ultima_compra,precio_total,min_compra,max_compra,prom_compra,categ_0,categ_1,categ_2,categ_3,categ_4
15579,2,1.29638934E9,1.3175595E9,327.6,132.25,195.35,163.8,84.7,110.45,0.0,112.15,20.3
14923,1,1.31911146E9,1.31911146E9,749.1,749.1,749.1,749.1,257.34,166.15,4.68,287.63,33.3
13194,1,1.31175726E9,1.31175726E9,60.7,60.7,60.7,60.7,0.0,0.0,0.0,43.0,17.7
12689,2,1.31245224E9,1.32125946E9,1247.61,511.03,736.58,623.81,254.49,475.84,64.8,406.28,46.2
14257,5,1.29595254E9,1.31792004E9,3099.72,306.33,1388.92,619.94,726.96,1223.9,5.04,1064.32,79.5
16587,1,1.30340106E9,1.30340106E9,225.15,225.15,225.15,225.15,59.6,28.7,0.0,136.85,0.0
15904,1,1.322751E9,1.322751E9,164.68,164.68,164.68,164.68,11.4,68.6,3.75,73.43,7.5
15327,1,1.3189389E9,1.3189389E9,208.75,208.75,208.75,208.75,17.4,153.25,0.0,20.7,17.4
14885,1,1.3121139E9,1.3121139E9,765.32,765.32,765.32,765.32,107.4,130.8,0.0,417.92,109.2
14073,1,1.32068094E9,1.32068094E9,151.04,151.04,151.04,151.04,28.52,28.5,13.52,80.5,0.0
16011,16,1.29182604E9,1.32275706E9,3352.96,116.09,393.92,209.56,655.05,962.48,232.32,1215.69,287.42
13384,7,1.30805562E9,1.32083664E9,4151.93,90.0,1172.6,593.13,1318.55,1292.63,51.4,1319.65,169.7
15426,5,1.2915573E9,1.32180336E9,1404.07,44.39,437.91,280.81,328.27,458.52,18.22,557.69,41.37
15215,3,1.31513904E9,1.31945646E9,734.94,53.9,381.0,244.98,285.89,175.35,34.8,223.9,15.0
14334,8,1.29252102E9,1.32204246E9,2552.21,223.5,370.45,319.03,444.85,723.2,78.7,947.06,358.4
15674,5,1.30147674E9,1.31713662E9,2446.6,334.71,1066.94,489.32,455.71,583.85,33.0,1169.2,204.84
14306,2,1.31608266E9,1.31903058E9,2093.32,390.38,1702.94,1046.66,592.8,547.76,10.08,807.0,135.68
15208,5,1.29293658E9,1.32336504E9,870.12,65.4,258.12,174.02,39.8,482.9,0.0,192.02,155.4
15220,6,1.29923424E9,1.31902794E9,1778.96,88.62,494.91,296.49,461.0,424.0,22.44,691.84,179.68
17218,10,1.2916491E9,1.32309312E9,1951.97,99.5,287.54,195.2,446.73,538.96,41.74,855.59,68.95
12383,5,1.29302808E9,1.30752012E9,1850.56,99.45,651.16,370.11,408.61,595.87,10.08,734.18,101.82
17848,9,1.29252468E9,1.31645094E9,901.2,30.5,174.46,100.13,436.52,210.15,0.0,70.97,183.56
12455,6,1.29785016E9,1.31713746E9,2466.86,15.0,1683.9,411.14,725.92,411.3,158.4,980.52,190.72
14871,4,1.29232908E9,1.32317892E9,501.28,106.15,165.98,125.32,135.85,144.65,9.17,180.86,30.75
14518,1,1.31791218E9,1.31791218E9,174.37,174.37,174.37,174.37,58.04,27.25,36.48,52.6,0.0
12676,6,1.29657486E9,1.3213599E9,1331.39,121.55,509.5,221.9,529.75,278.9,0.0,479.34,43.4
12659,1,1.32092598E9,1.32092598E9,91.68,91.68,91.68,91.68,28.08,0.0,15.0,18.0,30.6
16175,4,1.30270548E9,1.31531952E9,1037.59,194.12,300.7,259.4,166.75,161.9,15.9,638.44,54.6
16987,7,1.3057341E9,1.32319236E9,1616.8,12.75,381.65,230.97,623.09,507.6,16.5,426.11,43.5
16833,4,1.29457812E9,1.32335514E9,1106.53,17.4,435.24,276.63,305.16,392.22,15.0,343.75,50.4
13188,1,1.32249408E9,1.32249408E9,114.6,114.6,114.6,114.6,99.6,0.0,0.0,15.0,0.0
15549,3,1.29614268E9,1.31679492E9,1681.46,61.58,930.3,560.49,367.05,395.88,0.0,818.58,99.95
16784,1,1.3217916E9,1.3217916E9,107.6,107.6,107.6,107.6,0.0,30.0,0.0,77.6,0.0
12871,2,1.30555272E9,1.31618562E9,380.64,132.0,248.64,190.32,75.84,60.0,0.0,244.8,0.0
13761,2,1.30795458E9,1.31911926E9,1070.65,491.71,578.94,535.33,228.07,292.99,0.0,473.09,76.5
17154,1,1.31695812E9,1.31695812E9,329.34,329.34,329.34,329.34,15.0,34.8,18.0,217.08,44.46
15243,1,1.31704632E9,1.31704632E9,316.68,316.68,316.68,316.68,69.9,79.23,0.0,150.55,17.0
12367,1,1.32310368E9,1.32310368E9,168.9,168.9,168.9,168.9,43.8,57.3,12.6,28.2,27.0
13666,3,1.2986391E9,1.31826114E9,84.65,20.4,43.65,28.22,63.6,4.05,0.0,17.0,0.0
14878,9,1.29250146E9,1.3223925E9,1476.09,101.24,322.01,164.01,131.93,640.02,17.4,586.59,100.15
15498,27,1.29181134E9,1.32326208E9,13316.4,17.0,1761.18,493.2,2527.3,3863.36,460.85,5733.28,731.61
17705,9,1.29742182E9,1.3231791E9,1823.52,107.0,413.6,202.61,100.3,775.0,20.4,789.72,138.1
13217,3,1.30995408E9,1.31290392E9,533.98,52.02,396.96,177.99,0.0,376.06,0.0,157.92,0.0
15195,1,1.3232604E9,1.3232604E9,3861.0,3861.0,3861.0,3861.0,3861.0,0.0,0.0,0.0,0.0
14577,4,1.29215316E9,1.32239802E9,859.71,121.11,346.9,214.93,496.46,177.03,16.35,142.25,27.62
13814,2,1.31160204E9,1.31548968E9,1579.12,617.54,961.58,789.56,280.54,494.4,0.0,718.53,85.65
14620,2,1.2989682E9,1.30571988E9,412.78,177.43,235.35,206.39,172.9,96.03,15.0,128.85,0.0
13014,10,1.29917688E9,1.32256962E9,3466.28,76.5,515.38,346.63,386.8,1980.43,95.4,836.4,167.25
12700,4,1.304871E9,1.32282282E9,4939.99,1056.62,1476.19,1235.0,1165.24,1292.63,91.98,2195.1,195.04
12596,2,1.30252812E9,1.31902932E9,618.27,269.95,348.32,309.14,74.97,198.04,0.0,330.14,15.12
16775,11,1.2917349E9,1.32258012E9,1691.51,109.63,231.9,153.77,622.75,539.5,14.7,418.31,96.25
12890,1,1.32137796E9,1.32137796E9,376.72,376.72,376.72,376.72,80.6,62.92,3.75,199.45,30.0
12945,1,1.2985569E9,1.2985569E9,462.95,462.95,462.95,462.95,17.7,204.15,0.0,203.9,37.2
14214,5,1.29950076E9,1.32083466E9,1004.38,49.8,638.65,200.88,201.2,253.58,55.5,425.95,68.15
15035,1,1.31573928E9,1.31573928E9,252.73,252.73,252.73,252.73,52.06,15.57,25.2,155.7,4.2
13272,2,1.31574276E9,1.3207608E9,276.56,135.6,140.96,138.28,139.65,28.35,0.0,74.0,34.56
13974,1,1.31920806E9,1.31920806E9,413.59,413.59,413.59,413.59,37.65,64.5,0.0,268.84,42.6
16624,2,1.3064196E9,1.31652234E9,810.57,384.14,426.43,405.28,135.92,128.08,0.0,544.92,1.65
14054,1,1.31782974E9,1.31782974E9,92.46,92.46,92.46,92.46,0.0,82.5,0.0,9.96,0.0
13800,1,1.29673602E9,1.29673602E9,558.32,558.32,558.32,558.32,98.1,220.68,5.04,188.9,45.6
13886,1,1.31730222E9,1.31730222E9,243.56,243.56,243.56,243.56,87.0,57.3,0.0,99.26,0.0
14935,1,1.29778104E9,1.29778104E9,1784.71,1784.71,1784.71,1784.71,333.0,783.55,0.0,668.16,0.0
13756,14,1.29172206E9,1.32327624E9,5189.52,55.08,610.76,370.68,1245.38,1935.11,61.2,1853.69,94.14
14121,4,1.31832954E9,1.32317394E9,2780.15,233.1,1247.41,695.04,487.78,806.06,15.0,1149.65,321.66
17231,10,1.29224976E9,1.32240708E9,3124.72,150.98,448.07,312.47,888.69,608.46,59.71,1409.19,158.67
14046,1,1.29890448E9,1.29890448E9,154.99,154.99,154.99,154.99,7.5,98.01,0.0,29.32,20.16
17388,4,1.29863688E9,1.31677386E9,1259.56,189.83,381.6,314.89,64.6,84.53,15.3,1090.88,4.25
16900,3,1.31799342E9,1.32204432E9,887.11,8.95,752.68,295.7,154.8,231.36,63.84,335.59,101.52
12673,2,1.29526476E9,1.3230069E9,610.52,220.9,389.62,305.26,128.15,204.57,10.2,244.4,23.2
13058,3,1.31038566E9,1.32136098E9,271.4,47.55,133.7,90.47,261.45,9.95,0.0,0.0,0.0
18171,5,1.2946533E9,1.31841078E9,1231.31,219.83,309.89,246.26,599.45,183.75,55.8,307.41,84.9
12594,10,1.29560352E9,1.3202364E9,3338.22,28.0,722.4,333.82,519.7,993.98,0.0,1628.34,196.2
13846,3,1.29234282E9,1.32135882E9,865.06,201.13,411.4,288.35,81.16,279.77,0.0,448.93,55.2
15795,1,1.31055378E9,1.31055378E9,610.01,610.01,610.01,610.01,130.55,113.6,20.64,318.07,27.15
14099,11,1.29284364E9,1.32205638E9,3104.17,200.59,403.81,282.2,1423.43,505.01,83.31,797.55,294.87
13165,2,1.29311316E9,1.3194687E9,1021.48,354.64,666.84,510.74,115.68,638.24,69.96,177.44,20.16
13169,2,1.30166784E9,1.31798946E9,712.88,207.68,505.2,356.44,28.08,461.6,15.6,64.8,142.8
15951,2,1.29880782E9,1.32272844E9,708.22,333.05,375.17,354.11,173.87,277.71,27.04,164.2,65.4
15205,2,1.31247402E9,1.31611536E9,653.24,176.94,476.3,326.62,106.15,235.7,0.0,257.48,53.91
16718,1,1.29155418E9,1.29155418E9,606.05,606.05,606.05,606.05,80.85,69.15,9.25,434.2,12.6
15988,1,1.32179538E9,1.32179538E9,156.78,156.78,156.78,156.78,26.19,46.7,0.0,64.38,19.51
17510,1,1.3213512E9,1.3213512E9,308.48,308.48,308.48,308.48,92.4,101.26,0.0,104.62,10.2
17960,1,1.3086657E9,1.3086657E9,73.78,73.78,73.78,73.78,8.75,17.04,0.85,41.29,5.85
13263,35,1.29536826E9,1.32335274E9,7436.93,7.8,499.49,212.48,2493.0,1662.96,157.93,2760.32,362.72
17669,7,1.30191186E9,1.31979198E9,3406.72,212.0,761.5,486.67,255.74,582.3,15.3,2439.63,113.75
13456,6,1.30556004E9,1.32195348E9,1766.72,200.45,454.76,294.45,736.52,394.5,0.0,527.5,108.2
14083,9,1.29137904E9,1.32309084E9,1002.9,14.4,446.57,111.43,205.88,251.72,25.19,421.11,99.0
15903,7,1.29795144E9,1.32264048E9,5126.76,161.28,1568.4,732.39,3000.0,564.48,50.4,1046.64,465.24
16960,3,1.30165884E9,1.3201473E9,507.05,148.96,201.53,169.02,54.25,116.45,5.04,308.36,22.95
17589,4,1.30270242E9,1.31826588E9,2404.17,561.1,631.65,601.04,368.58,1152.83,13.5,634.19,235.07
17569,1,1.2947553E9,1.2947553E9,344.14,344.14,344.14,344.14,137.46,112.55,26.18,39.35,28.6
12435,2,1.3003476E9,1.31659596E9,7829.89,3850.9,3978.99,3914.95,1557.6,3554.79,0.0,2044.3,673.2
13948,1,1.29232188E9,1.29232188E9,102.0,102.0,102.0,102.0,23.4,0.0,0.0,46.8,31.8
13477,6,1.29829134E9,1.32023544E9,1454.58,90.96,464.07,242.43,357.51,449.97,39.84,533.38,73.88
13649,2,1.29181956E9,1.30131306E9,346.6,148.8,197.8,173.3,36.95,79.1,30.6,198.3,1.65
13452,2,1.30010268E9,1.30106274E9,590.0,295.0,295.0,295.0,0.0,590.0,0.0,0.0,0.0
14533,7,1.29301602E9,1.3213587E9,1949.72,23.4,433.5,278.53,194.28,344.3,17.7,1151.22,242.22
16505,1,1.32075444E9,1.32075444E9,777.6,777.6,777.6,777.6,0.0,0.0,0.0,777.6,0.0
15774,1,1.31755704E9,1.31755704E9,270.8,270.8,270.8,270.8,87.0,54.45,0.0,108.1,21.25
17542,1,1.3001895E9,1.3001895E9,170.75,170.75,170.75,170.75,42.98,47.27,0.0,33.7,46.8
14501,2,1.29586578E9,1.30762092E9,251.21,66.93,184.28,125.61,27.04,152.25,27.04,44.88,0.0
14792,1,1.31797914E9,1.31797914E9,6.2,6.2,6.2,6.2,4.25,1.95,0.0,0.0,0.0
13697,1,1.32013884E9,1.32013884E9,151.3,151.3,151.3,151.3,34.0,45.3,9.36,62.64,0.0
13268,11,1.300368E9,1.32196266E9,3174.75,8.2,648.53,288.61,875.08,1213.72,79.1,816.56,190.29
14092,14,1.29251442E9,1.32282798E9,4076.91,29.7,625.86,291.21,789.75,808.15,137.8,2135.7,205.51
15681,5,1.29924636E9,1.3212882E9,1426.16,24.9,479.8,285.23,190.08,123.92,0.0,982.24,129.92
12678,12,1.2929292E9,1.31980704E9,17628.46,52.2,8895.76,1469.04,2156.8,3300.04,0.0,11404.67,766.95
14514,3,1.29484572E9,1.3181763E9,990.2,147.86,587.09,330.07,241.81,190.75,36.03,396.26,125.35
14995,2,1.29924444E9,1.32014754E9,231.98,112.67,119.31,115.99,13.15,88.3,10.32,101.11,19.1
14158,1,1.31998728E9,1.31998728E9,507.66,507.66,507.66,507.66,83.8,61.8,77.04,228.92,56.1
16949,6,1.29613026E9,1.32316962E9,1286.27,74.42,388.0,214.38,148.8,701.59,67.1,312.3,56.48
16930,3,1.3175655E9,1.32120078E9,378.89,11.8,193.65,126.3,3.08,104.6,0.0,267.53,3.68
15419,1,1.32134898E9,1.32134898E9,135.86,135.86,135.86,135.86,36.0,17.4,0.0,49.86,32.6
15164,3,1.29415086E9,1.3175571E9,824.58,168.44,461.35,274.86,348.17,198.86,25.87,182.68,69.0
13731,2,1.302171E9,1.30451958E9,610.59,302.47,308.12,305.29,208.07,233.4,14.85,110.45,43.82
13166,1,1.29899256E9,1.29899256E9,417.2,417.2,417.2,417.2,100.4,184.85,0.0,114.25,17.7
17974,3,1.3045098E9,1.32135702E9,703.99,135.55,404.37,234.66,146.37,169.65,26.58,308.74,52.65
13504,1,1.3179072E9,1.3179072E9,295.93,295.93,295.93,295.93,69.08,97.73,47.34,68.28,13.5
15678,1,1.3189299E9,1.3189299E9,352.7,352.7,352.7,352.7,20.4,22.5,0.0,244.4,65.4
12891,3,1.29820128E9,1.30744986E9,331.0,42.0,204.0,110.33,0.0,331.0,0.0,0.0,0.0
16319,1,1.30468122E9,1.30468122E9,404.4,404.4,404.4,404.4,142.8,118.8,0.0,142.8,0.0
13744,2,1.29821088E9,1.31523594E9,1080.52,263.2,817.32,540.26,529.05,305.62,30.0,206.49,9.36
12618,1,1.3216146E9,1.3216146E9,177.31,177.31,177.31,177.31,0.0,50.85,17.7,108.76,0.0
12648,1,1.3101261E9,1.3101261E9,318.05,318.05,318.05,318.05,83.46,44.75,0.0,171.34,18.5
12519,1,1.31797956E9,1.31797956E9,330.84,330.84,330.84,330.84,0.0,96.0,0.0,178.14,56.7
16451,1,1.31590542E9,1.31590542E9,266.97,266.97,266.97,266.97,33.25,101.22,0.0,107.6,24.9
17429,3,1.30458918E9,1.31237772E9,524.92,148.78,189.28,174.97,146.6,124.85,0.0,192.25,61.22
17728,3,1.31600034E9,1.32316152E9,2876.01,345.03,1943.13,958.67,724.72,745.78,13.52,1285.38,106.61
17566,2,1.32127812E9,1.32276924E9,869.77,394.82,474.95,434.89,167.05,192.84,32.03,454.82,23.03
17449,7,1.29241062E9,1.32327696E9,2519.21,174.86,684.26,359.89,670.76,552.33,23.26,1101.08,171.78
18183,2,1.29975168E9,1.30383156E9,632.07,312.8,319.27,316.03,191.05,83.65,0.0,293.72,63.65
12352,8,1.29785958E9,1.32033102E9,2506.04,120.33,840.3,313.26,226.0,651.14,19.8,1507.05,102.05
16979,6,1.2977616E9,1.32317406E9,1852.0,208.5,418.03,308.67,518.25,350.46,22.5,942.59,18.2
18268,1,1.31188038E9,1.31188038E9,25.5,25.5,25.5,25.5,0.0,25.5,0.0,0.0,0.0
14128,2,1.30139574E9,1.318248E9,637.5,305.54,331.96,318.75,57.74,217.44,107.7,239.62,15.0
13218,1,1.31247714E9,1.31247714E9,62.64,62.64,62.64,62.64,15.0,19.8,5.88,21.96,0.0
17554,5,1.31067366E9,1.3233537E9,1952.45,210.14,772.43,390.49,213.41,608.46,205.25,710.51,214.82
15725,1,1.32214626E9,1.32214626E9,415.25,415.25,415.25,415.25,68.21,115.8,30.6,182.34,18.3
16948,3,1.29534828E9,1.31151156E9,435.02,69.6,194.48,145.01,98.1,61.92,0.0,87.8,187.2
13355,1,1.31290128E9,1.31290128E9,674.7,674.7,674.7,674.7,64.3,293.3,0.0,245.9,71.2
16171,1,1.31834466E9,1.31834466E9,73.2,73.2,73.2,73.2,0.0,49.8,0.0,23.4,0.0
14752,1,1.3197165E9,1.3197165E9,389.64,389.64,389.64,389.64,0.0,150.84,0.0,30.0,208.8
15480,1,1.31341872E9,1.31341872E9,905.5,905.5,905.5,905.5,331.0,280.57,42.24,227.19,24.5
15088,2,1.3176507E9,1.32162204E9,1160.07,295.88,864.19,580.04,362.66,216.34,26.58,504.6,49.89
18274,1,1.32085818E9,1.32085818E9,175.92,175.92,175.92,175.92,0.0,131.7,19.8,24.42,0.0
14494,1,1.32126246E9,1.32126246E9,139.56,139.56,139.56,139.56,64.8,54.96,0.0,0.0,19.8
15957,1,1.32075444E9,1.32075444E9,428.89,428.89,428.89,428.89,149.61,91.35,0.0,178.63,9.3
17939,1,1.30969602E9,1.30969602E9,99.14,99.14,99.14,99.14,0.0,0.0,0.0,47.54,51.6
17602,6,1.295453920776699E9,1.32326598E9,5054.42,142.5,1224.64,842.4,1201.17,1302.34,109.4,2181.95,259.56
15656,4,1.29890712E9,1.31955456E9,748.5,63.91,256.77,187.12,121.79,234.07,43.52,280.82,68.3
17972,1,1.30261056E9,1.30261056E9,135.19,135.19,135.19,135.19,25.45,63.85,0.0,40.09,5.8
16997,3,1.29535146E9,1.29856848E9,702.0,78.0,390.0,234.0,78.0,97.5,0.0,526.5,0.0
16318,1,1.3204119E9,1.3204119E9,328.15,328.15,328.15,328.15,54.9,95.85,0.0,156.6,20.8
14155,1,1.30045758E9,1.30045758E9,118.75,118.75,118.75,118.75,0.0,17.85,0.0,83.05,17.85
17664,2,1.30512342E9,1.32187494E9,604.64,278.45,326.19,302.32,187.4,95.7,0.0,269.84,51.7
16674,2,1.31497194E9,1.31876466E9,304.24,115.1,189.14,152.12,48.59,62.11,10.95,161.44,21.15
16128,5,1.29906846E9,1.32196044E9,1880.22,189.64,717.36,376.04,485.3,360.5,20.4,958.02,56.0
14646,74,1.29283974E9,1.32334632E9,280206.02,0.0,20277.92,3786.57,44111.94,105878.64,7002.63,108626.15,14586.66
15687,9,1.29493158E9,1.32272838E9,2993.1,30.0,561.73,332.57,542.06,732.42,60.6,1572.22,85.8
15872,2,1.32222204E9,1.3222221E9,316.25,2.1,314.15,158.12,69.33,81.6,26.22,135.75,3.35
13933,2,1.3106505E9,1.31402178E9,608.79,300.99,307.8,304.4,363.69,127.35,17.4,82.95,17.4
16910,8,1.31557764E9,1.32308946E9,1508.96,111.78,290.52,188.62,249.63,592.36,28.59,505.86,132.52
12731,12,1.29197856E9,1.32144474E9,18895.91,252.0,3174.43,1574.66,4636.61,5001.93,457.92,7333.65,1465.8
15844,1,1.31946954E9,1.31946954E9,130.74,130.74,130.74,130.74,0.0,0.0,0.0,120.54,10.2
14960,2,1.30866348E9,1.32274404E9,221.27,88.3,132.97,110.63,0.0,12.42,5.04,194.57,9.24
16628,5,1.3032033E9,1.3209291E9,2188.05,352.26,568.21,437.61,262.5,701.1,34.8,1032.9,156.75
14959,4,1.2978612E9,1.31792538E9,695.42,114.94,243.72,173.85,139.59,132.15,67.08,275.05,81.55
15582,3,1.30442976E9,1.3213509E9,682.91,141.4,303.61,227.64,156.1,187.14,25.44,284.38,29.85
17856,4,1.2991524E9,1.3233372E9,1418.03,74.7,585.12,354.51,5.9,0.0,60.0,1150.53,201.6
12727,7,1.29579582E9,1.32256716E9,3980.7,38.4,919.66,568.67,593.58,1484.48,5.04,1535.53,362.07
17603,1,1.31670108E9,1.31670108E9,394.72,394.72,394.72,394.72,12.48,318.94,15.0,48.3,0.0
15644,4,1.30089462E9,1.30910004E9,803.54,36.4,380.35,200.88,133.69,271.23,32.27,283.05,83.3
17226,1,1.29682032E9,1.29682032E9,393.49,393.49,393.49,393.49,27.45,22.95,15.6,200.05,127.44
15322,1,1.31607924E9,1.31607924E9,679.68,679.68,679.68,679.68,206.76,163.08,0.0,299.64,10.2
14550,2,1.31963124E9,1.32256872E9,757.37,340.79,416.58,378.68,36.4,165.83,0.0,534.74,20.4
17771,2,1.29553278E9,1.31859258E9,245.81,115.8,130.01,122.91,45.86,99.45,0.0,68.6,31.9
12653,2,1.29785358E9,1.31064006E9,2209.85,779.1,1430.75,1104.93,501.87,1412.12,129.36,119.7,46.8
16119,2,1.3172049E9,1.32275226E9,423.36,113.88,309.48,211.68,0.0,92.4,15.0,262.86,53.1
14768,2,1.3124643E9,1.32196644E9,192.6,59.4,133.2,96.3,0.0,15.0,53.1,124.5,0.0
17906,1,1.3021107E9,1.3021107E9,72.9,72.9,72.9,72.9,14.1,22.4,0.0,36.4,0.0
12353,1,1.30582722E9,1.30582722E9,89.0,89.0,89.0,89.0,17.7,59.7,0.0,11.6,0.0
15622,9,1.29907332E9,1.31973384E9,3709.56,42.24,1537.2,412.17,1141.53,655.27,15.0,1647.26,250.5
13588,9,1.30141398E9,1.32213132E9,2478.95,5.43,491.0,275.44,507.86,572.32,90.36,1071.47,236.94
14840,1,1.3003632E9,1.3003632E9,62.85,62.85,62.85,62.85,17.85,15.0,0.0,30.0,0.0
12428,9,1.29897198E9,1.32125892E9,7956.46,373.72,2474.62,884.05,935.37,1811.98,231.0,4448.18,529.93
17828,4,1.30752186E9,1.32151926E9,1820.09,30.0,833.16,455.02,49.8,516.49,38.16,1215.64,0.0
13487,3,1.29294324E9,1.31850762E9,575.4,166.6,215.65,191.8,90.4,65.2,49.8,349.0,21.0
12897,2,1.2974244E9,1.30580718E9,216.5,87.7,128.8,108.25,29.7,186.8,0.0,0.0,0.0
14862,2,1.3106424E9,1.32126486E9,841.2,304.1,537.1,420.6,152.9,123.52,33.2,390.48,141.1
15747,3,1.3085694E9,1.32239676E9,946.64,242.65,421.27,315.55,72.99,182.09,0.0,447.07,244.49
17115,3,1.30331076E9,1.3227498E9,837.5,224.68,310.02,279.17,150.15,206.15,33.48,369.32,78.4
18255,1,1.31574696E9,1.31574696E9,103.3,103.3,103.3,103.3,10.4,15.3,0.0,77.6,0.0
17291,1,1.29682464E9,1.29682464E9,550.8,550.8,550.8,550.8,0.0,0.0,0.0,550.8,0.0
15244,2,1.30201632E9,1.31782074E9,631.57,297.94,333.63,315.78,94.87,187.86,15.0,333.84,0.0
12422,3,1.29542838E9,1.31521608E9,803.56,147.7,417.36,267.85,29.7,192.0,27.66,485.75,68.45
14048,1,1.29709038E9,1.29709038E9,409.93,409.93,409.93,409.93,114.78,104.63,0.0,144.97,45.55
14163,4,1.30280238E9,1.31592708E9,2445.91,337.92,909.6,611.48,272.4,792.46,83.85,700.85,596.35
13707,2,1.29622122E9,1.30038498E9,806.41,223.0,583.41,403.2,137.05,563.46,17.4,60.75,27.75
13513,1,1.312545E9,1.312545E9,205.1,205.1,205.1,205.1,92.3,93.0,0.0,19.8,0.0
14666,1,1.32136182E9,1.32136182E9,195.25,195.25,195.25,195.25,69.7,12.9,0.0,90.15,22.5
16851,3,1.31901768E9,1.32309192E9,342.45,102.99,128.37,114.15,64.35,50.1,17.4,190.44,20.16
14688,21,1.29119622E9,1.32282876E9,5579.1,92.5,536.77,265.67,1518.77,1357.23,0.63,2367.13,335.34
17817,3,1.299519E9,1.32309594E9,387.68,74.7,195.0,129.23,198.75,58.36,5.1,64.42,61.05
15763,2,1.3167798E9,1.32074544E9,1086.92,522.49,564.43,543.46,232.45,354.8,72.9,399.02,27.75
14211,9,1.2979578E9,1.31885778E9,2241.1,138.79,546.23,249.01,153.6,516.61,48.0,1481.29,41.6
16676,4,1.2943188E9,1.32058086E9,1592.12,304.44,493.62,398.03,202.88,545.83,20.4,727.46,95.55
13410,5,1.29829908E9,1.32137118E9,1003.06,140.4,274.4,200.61,146.4,662.2,0.0,194.46,0.0
14013,3,1.29966114E9,1.31393886E9,473.02,118.5,199.22,157.67,15.0,128.7,10.2,316.24,2.88
15452,3,1.30063446E9,1.32092718E9,528.48,125.4,237.0,176.16,104.75,172.84,0.0,247.54,3.35
17117,1,1.29855564E9,1.29855564E9,116.2,116.2,116.2,116.2,23.15,30.0,17.4,32.9,12.75
13448,6,1.29120072E9,1.32205158E9,3534.69,17.4,1061.11,589.11,1639.05,945.35,80.4,797.99,71.9
16330,3,1.31377368E9,1.32196464E9,251.91,21.6,202.95,83.97,23.78,170.94,4.55,45.99,6.65
12517,5,1.30702758E9,1.32102024E9,2481.6,54.0,771.75,496.32,292.61,814.24,74.75,1160.58,139.42
12690,1,1.30570974E9,1.30570974E9,389.01,389.01,389.01,389.01,112.6,108.0,0.0,138.41,30.0
13032,2,1.315932E9,1.31895324E9,1010.18,496.3,513.88,505.09,285.15,369.57,0.0,355.46,0.0
17329,2,1.29622854E9,1.32223104E9,523.11,243.36,279.75,261.56,145.95,193.76,71.25,91.85,20.3
14124,1,1.31617992E9,1.31617992E9,419.58,419.58,419.58,419.58,0.0,0.0,0.0,399.58,20.0
13917,2,1.30693236E9,1.31919096E9,272.04,65.38,206.66,136.02,82.8,70.2,0.0,60.96,58.08
13651,2,1.32006306E9,1.32041874E9,94.2,15.0,79.2,47.1,17.4,32.4,0.0,44.4,0.0
15216,1,1.31591406E9,1.31591406E9,96.6,96.6,96.6,96.6,0.0,0.0,0.0,63.6,33.0
16302,1,1.31253744E9,1.31253744E9,233.22,233.22,233.22,233.22,62.5,36.8,0.0,133.92,0.0
15940,1,1.29657708E9,1.29657708E9,35.8,35.8,35.8,35.8,0.0,35.8,0.0,0.0,0.0
13767,37,1.29120042E9,1.32327E9,17220.36,19.8,1735.3,465.42,5751.81,4310.9,168.0,6591.0,398.65
13617,3,1.3078833E9,1.3199826E9,544.18,131.11,234.59,181.39,57.75,134.75,0.0,329.18,22.5
15502,12,1.2915636E9,1.32213888E9,10384.93,33.9,3315.07,865.41,2199.09,1835.77,61.8,6058.47,229.8
16885,3,1.29260658E9,1.322142E9,450.41,121.65,177.95,150.14,66.72,143.7,2.5,215.77,21.72
15000,1,1.31937012E9,1.31937012E9,490.52,490.52,490.52,490.52,146.97,127.7,45.99,144.66,25.2
13575,5,1.30823424E9,1.32144924E9,732.07,88.55,258.46,146.41,115.0,284.1,17.4,221.47,94.1
17412,7,1.29130734E9,1.32325776E9,1258.06,120.7,250.46,179.72,179.95,467.57,15.0,522.04,73.5
17646,3,1.29190488E9,1.30451502E9,1008.39,251.0,411.54,336.13,215.4,383.3,12.6,368.59,28.5
13892,4,1.30217784E9,1.321185E9,632.97,54.52,341.21,158.24,194.03,102.72,18.0,254.74,63.48
14652,1,1.31678766E9,1.31678766E9,114.18,114.18,114.18,114.18,1.69,25.7,0.0,80.99,5.8
16022,1,1.30097256E9,1.30097256E9,602.63,602.63,602.63,602.63,111.5,184.8,16.5,238.13,51.7
14729,1,1.29120738E9,1.29120738E9,313.49,313.49,313.49,313.49,60.3,105.74,1.25,129.8,16.4
18261,2,1.31521524E9,1.31972976E9,324.24,99.44,224.8,162.12,44.6,75.3,10.2,156.64,37.5
14593,3,1.30632204E9,1.32162048E9,617.15,119.82,277.56,205.72,198.09,132.59,17.15,197.15,72.17
16952,2,1.31401788E9,1.31401818E9,167.61,10.5,157.11,83.81,5.9,50.35,0.0,98.86,12.5
18252,2,1.30865682E9,1.31911458E9,518.27,69.9,448.37,259.13,153.77,209.68,11.71,102.38,40.73
14997,3,1.30807032E9,1.31946288E9,546.2,112.52,278.4,182.07,0.0,184.8,13.92,309.56,37.92
15965,4,1.29172788E9,1.32198024E9,808.87,32.5,469.63,202.22,197.51,137.09,33.7,396.08,44.49
14397,19,1.3050303E9,1.32324972E9,2612.96,45.0,300.38,137.52,15.0,645.9,0.0,1936.46,15.6
